id,GBSA-Evdw,GBSA-Eele,GBSA-GGB,GBSA-GSA,MM/GBSA,VDW,HB,HP,HM,HS,RT,X-Score,-logka,deltaGexp,charge,C,N,O,F,P,S,Cl,Br,I,heavy atoms,H
2nsj,-26.5556,301.0961,-337.2042,-5.0371,-67.7008,522.0,9.7,0.0,0.0,0.0,3.0,6.02,4.79,-6.5144,-3,9,3,9,0,1,0,0,0,0,22,11
2nsl,-24.6835,434.979,-419.6939,-4.8469,-14.2453,503.3,10.3,0.0,0.0,0.0,3.0,5.99,4.68,-6.3648,-3,9,3,9,0,1,0,0,0,0,22,11
2o0u,-68.5902,13.8854,3.8117,-7.103,-57.9961,730.4,1.0,175.6,4.24,262.7,3.0,7.62,5.49,-7.4664,1,27,4,2,0,0,1,0,0,0,34,29
2o4j,-70.9438,-42.1711,41.3421,-8.9903,-80.7631,821.9,3.6,238.3,4.58,496.4,4.0,8.65,10.1,-13.736,0,27,0,3,0,0,0,0,0,0,30,42
2o4k,-88.419,-85.2358,101.1192,-10.8889,-83.4245,1060.0,5.8,182.0,7.76,462.8,13.0,9.22,10.46,-14.2256,1,38,6,7,0,0,0,0,0,0,51,53
2o4l,-76.8248,-71.9765,81.1819,-9.4881,-77.1075,942.0,4.2,135.7,4.72,398.9,8.0,8.42,9.22,-12.5392,0,31,2,5,3,0,1,0,0,0,42,33
2o4n,-78.8002,-70.2546,80.4983,-9.3036,-77.8601,955.0,4.4,150.6,5.4,401.1,8.0,8.62,7.82,-10.6352,0,31,2,5,3,0,1,0,0,0,42,33
2o4r,-68.2851,-38.9524,40.4662,-8.5766,-75.3479,810.2,3.8,223.3,4.58,482.2,4.0,8.55,9.4,-12.784,0,27,0,3,0,0,0,0,0,0,30,42
2o4z,5.3158,-132.456,69.0796,-2.4531,-60.5137,136.3,2.8,0.0,0.0,0.0,0.0,4.21,6.25,-8.5,0,0,2,3,0,0,1,0,0,0,6,4
2oag,-42.1868,-524.8295,517.439,-6.3287,-55.906,654.2,3.3,58.4,1.6,126.3,2.0,6.7,8.47,-11.5192,1,21,4,2,3,0,1,0,0,0,31,20
2oax,-68.9595,-23.8114,36.0319,-7.6809,-64.4199,781.2,0.2,213.6,4.29,415.7,2.0,8.17,8.65,-11.764,0,24,0,4,0,0,1,0,0,0,29,32
2oc2,-34.5828,-268.6392,145.0757,-8.8456,-166.9919,969.0,7.4,131.6,4.61,396.7,11.0,8.49,8.52,-11.5872,-2,33,3,7,0,1,0,0,0,0,44,34
2ogy,-40.7374,139.3069,-134.28,-6.6312,-42.3417,533.9,6.4,43.4,0.7,112.1,6.0,5.94,4.48,-6.0928,-2,20,7,6,0,0,0,0,0,0,33,23
2oi2,1.887,307.9826,-428.2926,-5.2929,-123.7159,391.6,7.3,20.4,0.89,107.6,7.0,5.31,6.3,-8.568,-4,6,0,10,0,2,0,0,0,0,18,10
2oiq,-67.3879,-273.7501,281.9586,-8.2491,-67.4285,873.4,3.6,130.0,4.48,272.9,2.0,8.38,5.0,-6.8,2,29,7,1,0,0,0,0,0,0,37,33
2ojg,-44.3245,-34.946,41.633,-5.736,-43.3735,524.8,2.8,71.6,1.13,115.2,0.0,6.27,5.64,-7.6704,0,16,4,1,0,0,0,0,0,0,21,16
2ojj,-56.6703,-46.5259,54.1832,-7.0554,-56.0684,665.6,3.8,92.3,2.8,205.3,2.0,7.14,8.7,-11.832,0,22,4,2,1,0,0,2,0,0,31,17
2ole,-36.7863,-518.7405,508.225,-5.7852,-53.087,510.0,0.6,56.6,2.06,164.2,4.0,5.86,7.25,-9.86,1,22,3,2,3,0,0,0,0,0,30,25
2on6,-37.5977,-167.3191,172.0806,-4.9615,-37.7977,491.5,2.3,7.1,0.01,0.9,2.0,5.44,6.76,-9.1936,1,11,4,4,0,0,0,0,0,0,19,15
2ovv,-44.9816,-9.3708,28.1711,-5.3177,-31.499,539.9,1.0,102.3,4.28,148.1,4.0,6.41,7.92,-10.7712,0,24,3,3,0,0,0,0,0,0,30,23
2ovy,-48.2573,-11.4006,34.2145,-5.5709,-31.0143,525.9,0.7,63.6,2.68,102.9,4.0,5.95,8.4,-11.424,0,22,5,3,0,0,0,0,0,0,30,21
2oxd,-35.5107,-8.6406,15.5985,-3.3436,-31.8964,337.8,0.0,55.8,3.36,212.0,0.0,5.68,6.82,-9.2752,0,7,2,1,0,0,0,0,4,0,14,2
2oxn,-27.8301,-72.3185,66.4994,-4.9441,-38.5933,345.1,4.9,22.3,1.35,126.4,4.0,5.28,7.44,-10.1184,0,15,3,7,0,0,0,0,0,0,25,19
2oxx,-36.9736,-1.3371,8.7315,-3.3896,-32.9688,336.0,0.0,52.2,3.36,207.1,0.0,5.65,6.7,-9.112,0,7,2,0,0,0,1,0,4,0,14,2
2oxy,-34.0172,4.439,2.7327,-3.1297,-29.9752,299.6,0.0,50.9,3.36,212.6,0.0,5.51,6.52,-8.8672,0,7,2,0,0,0,0,0,4,0,13,2
2oym,-38.0422,-482.8027,466.9922,-5.6164,-59.4691,531.2,4.0,42.4,1.64,65.8,3.0,6.05,5.0,-6.8,1,15,3,4,0,0,0,0,0,0,22,24
2p16,-68.5241,-33.4093,53.7669,-6.3456,-54.5121,788.4,1.6,94.5,2.06,261.3,1.0,7.53,10.1,-13.736,0,25,5,4,0,0,0,0,0,0,34,25
2p2a,-51.9046,-158.6416,124.7978,-6.1174,-91.8658,750.6,6.8,89.9,1.98,156.7,5.0,7.28,6.12,-8.3232,0,14,6,4,0,0,0,0,0,0,24,14
2p3a,-90.4099,-87.5783,104.6642,-11.7699,-85.0939,1186.8,7.2,169.7,9.07,481.3,21.0,9.32,7.96,-10.8256,0,50,6,10,0,0,0,0,0,0,66,64
2p3b,-88.7808,-101.5455,104.1727,-12.2229,-98.3765,1105.1,7.6,164.9,10.38,474.5,21.0,9.17,8.48,-11.5328,0,50,6,10,0,0,0,0,0,0,66,64
2p3c,-90.4241,-89.401,99.644,-11.5917,-91.7728,1219.3,9.2,188.6,9.41,498.7,21.0,9.73,7.62,-10.3632,0,50,6,10,0,0,0,0,0,0,66,64
2p3i,-19.6731,-40.8404,33.2192,-3.361,-30.6553,310.1,4.9,14.0,0.62,82.9,6.0,4.8,3.48,-4.7328,-1,12,1,9,0,0,0,0,0,0,22,20
2p4j,-99.8215,-117.6879,115.6329,-11.6353,-113.5118,1149.6,7.1,144.4,4.84,575.1,11.0,9.5,8.96,-12.1856,0,36,5,7,0,0,1,0,0,0,49,55
2p4s,-40.6223,-351.2592,339.0558,-5.0648,-57.8905,563.6,4.9,20.7,0.14,8.4,3.0,5.92,9.51,-12.9336,1,12,4,3,0,0,0,0,0,0,19,17
2p53,-1.3682,-605.1216,418.342,-5.3108,-193.4586,492.4,9.2,0.0,0.0,0.0,3.0,5.86,7.46,-10.1456,-3,7,1,10,0,2,0,0,0,0,20,14
2p7a,-18.4711,-25.5811,21.3351,-3.0649,-25.782,278.6,1.1,81.5,2.24,203.8,0.0,5.45,6.1,-8.296,0,7,0,1,0,0,0,1,0,0,9,7
2p7g,-34.7102,-44.5971,41.9675,-5.3315,-42.6713,508.4,2.2,174.0,4.34,259.1,2.0,6.91,6.53,-8.8808,0,15,0,2,0,0,0,0,0,0,17,16
2p7z,-54.3831,-415.6003,421.484,-7.9622,-56.4616,706.4,0.8,201.5,5.82,333.1,5.0,7.72,6.58,-8.9488,1,26,1,2,0,0,0,0,0,0,29,30
2p95,-62.5126,-24.9931,41.3198,-5.8979,-52.0838,705.2,0.7,106.9,2.72,400.6,2.0,7.36,9.37,-12.7432,0,22,3,3,0,0,1,1,0,0,30,20
2pbw,-34.854,-300.0868,261.1142,-5.5724,-79.399,519.8,7.8,58.5,1.32,161.5,6.0,6.18,8.25,-11.22,-2,15,1,6,0,0,0,0,0,0,22,19
2pgz,-52.4537,-638.6312,644.9652,-5.3952,-51.5149,556.6,0.2,116.7,3.05,211.5,4.0,6.38,5.74,-7.8064,1,17,1,4,0,0,0,0,0,0,22,22
2pk6,-95.522,-62.9983,89.2615,-11.1973,-80.4561,1155.4,4.4,182.8,6.75,399.0,12.0,9.36,10.89,-14.8104,0,40,5,7,0,0,2,0,0,0,54,45
2pou,-17.2852,-132.5621,92.2621,-4.8377,-62.4229,378.4,4.2,36.2,1.66,106.8,2.0,5.58,7.42,-10.0912,0,6,2,4,0,0,2,2,0,0,16,6
2pov,-12.8622,-148.3399,90.0763,-4.3747,-75.5005,372.9,4.1,28.9,1.0,77.3,2.0,5.4,7.12,-9.6832,0,6,3,4,0,0,2,1,0,0,16,8
2pow,-13.0492,-138.1367,91.2761,-4.8857,-64.7955,400.3,3.3,22.4,0.63,27.5,2.0,5.32,7.2,-9.792,0,7,3,4,3,0,2,0,0,0,19,8
2pql,-26.8744,-176.9473,171.4631,-3.8749,-36.2335,401.9,2.5,81.0,1.66,144.7,2.0,5.72,7.28,-9.9008,1,10,2,0,0,0,0,0,0,0,12,13
2pqz,-67.8979,-156.4235,154.6067,-8.2839,-77.9986,855.6,2.7,153.8,6.66,376.9,8.0,8.23,5.67,-7.7112,1,30,3,4,0,0,2,0,0,0,39,32
2psu,-69.232,-60.4154,80.5448,-8.6805,-57.7831,815.1,3.3,117.6,4.17,306.8,12.0,7.27,7.62,-10.3632,0,26,3,6,0,0,1,0,0,0,36,35
2psv,-62.6473,-59.5913,76.7386,-8.1792,-53.6792,753.5,3.2,102.2,3.1,288.5,11.0,6.88,7.24,-9.8464,0,23,3,6,0,0,1,0,0,0,33,31
2ptz,9.9538,-562.3993,404.803,-3.2482,-150.8907,269.7,10.8,0.0,0.0,0.0,1.0,5.26,7.82,-10.6352,-2,2,1,5,0,1,0,0,0,0,9,4
2pu2,-30.1684,-289.7396,284.7118,-4.408,-39.6042,436.5,2.6,66.1,2.61,147.3,3.0,5.87,4.43,-6.0248,-2,18,1,7,0,0,0,0,0,0,26,11
2pvh,-46.1306,-11.4979,25.0272,-5.131,-37.7323,551.0,1.0,72.9,2.16,217.4,0.0,6.51,6.59,-8.9624,0,17,6,0,0,0,0,0,0,0,23,14
2pvj,-54.5138,-13.6459,28.9103,-5.9594,-45.2088,642.0,1.7,68.4,1.17,205.3,2.0,6.61,8.1,-11.016,0,19,7,0,0,0,0,0,0,0,26,21
2pvk,-55.631,-19.7013,34.6104,-6.2605,-46.9824,659.3,1.7,70.3,1.98,205.3,2.0,6.79,8.3,-11.288,0,19,7,0,0,0,0,1,0,0,27,14
2pvl,-55.3612,29.5598,-11.1768,-6.1084,-43.0866,622.0,1.2,52.6,1.22,163.9,1.0,6.47,7.62,-10.3632,1,18,8,0,0,0,0,0,0,0,26,21
2pvm,-49.2348,-11.2894,31.3374,-5.6627,-34.8495,586.6,1.2,51.8,0.69,138.8,3.0,6.06,6.44,-8.7584,0,17,9,0,0,0,0,0,0,0,26,15
2pwc,-68.7067,-172.3463,167.7067,-8.7845,-82.1308,901.4,3.1,133.2,5.98,306.2,8.0,8.21,6.57,-8.9352,1,30,5,4,0,0,2,0,0,0,41,34
2pwd,-6.1606,-490.0017,426.3171,-3.4568,-73.302,324.4,6.7,0.0,0.0,0.0,1.0,5.17,4.4,-5.984,1,6,1,4,0,0,0,0,0,0,11,14
2pwg,-14.3103,-485.9797,437.0827,-3.9589,-67.1662,383.0,4.3,14.0,0.36,32.1,0.0,5.44,4.82,-6.5552,1,8,1,4,0,0,0,0,0,0,13,16
2pwr,-78.2844,-158.3815,158.3233,-9.4968,-87.8394,1038.3,5.2,159.0,6.58,289.0,8.0,9.04,6.59,-8.9624,1,32,5,6,0,0,2,0,0,0,45,34
2pym,-73.1158,-112.5216,134.6863,-8.7516,-59.7027,886.3,2.5,140.4,5.77,468.3,7.0,8.39,6.82,-9.2752,1,32,3,4,0,0,1,0,0,0,40,46
2pyn,-78.8922,-60.1575,83.2666,-9.3195,-65.1026,902.0,2.0,144.7,5.77,470.5,7.0,8.43,7.57,-10.2952,1,32,3,4,0,0,1,0,0,0,40,46
2q1q,-12.9922,-157.6252,89.2532,-4.7292,-86.0934,350.7,2.5,35.0,1.73,97.1,1.0,5.42,8.15,-11.084,0,10,2,4,0,0,2,0,0,0,18,14
2q38,-15.5519,-71.6043,61.3323,-3.2629,-29.0868,309.2,1.1,44.1,1.35,96.3,0.0,5.2,5.23,-7.1128,0,7,1,3,0,0,1,0,0,0,12,5
2q54,-75.8227,-57.5992,81.4138,-9.3558,-61.3639,953.9,4.6,134.8,4.74,419.6,10.0,8.36,9.01,-12.2536,0,37,4,7,0,0,0,0,0,0,48,44
2q55,-82.0833,-49.5601,73.6237,-10.2919,-68.3116,1017.5,3.7,159.3,5.14,446.4,10.0,8.71,8.69,-11.8184,0,37,5,6,0,0,0,0,0,0,48,45
2q5k,-85.9775,-57.2583,81.0273,-10.1132,-72.3217,1017.5,3.0,176.9,5.71,509.9,12.0,8.7,11.3,-15.368,0,37,4,5,0,0,0,0,0,0,46,48
2q63,-66.8645,-89.6867,103.0816,-8.4879,-61.9575,902.8,1.9,141.3,5.77,476.8,7.0,8.42,7.18,-9.7648,1,32,3,4,0,0,1,0,0,0,40,46
2q64,-72.9181,-71.2322,86.9144,-8.5947,-65.8306,911.3,1.8,146.8,5.77,480.2,7.0,8.48,8.52,-11.5872,1,32,3,4,0,0,1,0,0,0,40,46
2q7q,-24.068,-400.0057,397.2854,-3.1024,-29.8907,300.2,1.5,58.3,1.34,161.8,1.0,5.24,5.3,-7.208,1,7,1,0,0,0,0,1,0,0,9,9
2q88,-20.8515,-43.3816,36.877,-3.5132,-30.8693,359.7,5.1,29.1,0.27,113.8,1.0,5.46,5.8,-7.888,-1,6,2,2,0,0,0,0,0,0,10,9
2q89,-22.0214,-99.6294,82.4107,-3.4626,-42.7027,389.6,5.8,16.9,0.27,85.4,1.0,5.56,6.3,-8.568,-1,6,2,3,0,0,0,0,0,0,11,9
2q8h,75.4878,-2.4456,0.0,0.0,73.0422,158.2,0.2,15.1,1.02,105.6,1.0,4.33,3.0,-4.08,-1,2,0,2,0,0,0,2,0,0,6,1
2q8z,-34.6077,-446.782,414.1556,-6.3586,-73.5927,543.6,12.8,10.8,0.0,37.3,3.0,6.43,5.68,-7.7248,-2,9,3,9,0,1,0,0,0,0,22,12
2qbu,-49.9349,-137.0915,110.2571,-6.5785,-83.3478,736.0,8.8,13.5,0.25,45.1,7.0,6.61,6.19,-8.4184,0,14,6,5,0,0,1,0,0,0,26,20
2qdt,-15.6349,-108.5781,118.7102,-2.9747,-8.4775,212.1,1.0,17.5,0.53,129.0,4.0,4.33,5.19,-7.0584,-1,6,1,3,0,0,1,0,0,0,11,10
2qg0,-47.3565,-57.0545,72.0049,-5.5963,-38.0024,558.6,2.0,35.5,0.94,135.6,3.0,5.99,5.72,-7.7792,0,17,5,4,0,0,1,0,0,0,27,19
2qg2,-52.4712,-22.2258,38.7484,-6.1439,-42.0925,573.8,0.7,65.7,2.21,190.3,0.0,6.53,5.4,-7.344,0,17,5,2,0,0,0,0,0,0,24,15
2qhy,-71.222,-46.6146,69.2273,-9.185,-57.7943,857.9,3.6,103.4,3.71,327.9,10.0,7.55,7.48,-10.1728,0,26,3,5,3,0,2,0,0,0,39,28
2qhz,-71.2551,-40.4768,67.8537,-9.1208,-52.999,875.7,0.9,106.6,3.63,277.2,8.0,7.51,7.28,-9.9008,0,26,2,4,6,0,2,0,0,0,40,24
2qi0,-75.7683,-49.1975,75.7001,-9.4774,-58.7431,906.3,1.4,149.9,4.71,357.8,9.0,7.97,7.38,-10.0368,0,30,2,5,1,0,2,0,0,0,40,31
2qi1,-74.2448,-55.536,89.3223,-9.1266,-49.5851,917.7,1.7,134.4,4.83,317.9,9.0,7.95,7.3,-9.928,0,29,2,7,0,0,2,0,0,0,40,30
2qi3,-67.5174,-47.7481,69.4339,-8.3573,-54.1889,790.8,2.0,117.3,5.72,376.9,11.0,7.44,10.2,-13.872,0,27,3,5,0,0,2,0,0,0,37,37
2qi4,-74.3093,-67.8765,87.8098,-9.1929,-63.5689,895.6,3.3,130.8,5.17,379.1,9.0,8.1,10.44,-14.1984,0,29,3,5,0,0,2,0,0,0,39,33
2qi5,-74.4463,-61.662,77.075,-9.6079,-68.6412,898.0,3.7,137.8,5.78,450.5,12.0,8.09,10.85,-14.756,0,29,4,5,0,0,2,0,0,0,40,40
2qi6,-62.6807,-52.666,100.5276,-8.8975,-23.7166,876.2,3.2,126.6,4.81,372.1,8.0,8.03,10.57,-14.3752,0,28,3,5,0,0,2,0,0,0,38,31
2qi7,-68.5251,-49.5463,70.0374,-8.7145,-56.7485,791.8,2.5,122.7,5.4,393.0,14.0,7.24,10.21,-13.8856,0,28,2,6,0,0,1,0,0,0,37,40
2qm9,-58.7059,-34.8079,44.7886,-7.0296,-55.7548,684.7,1.5,123.2,4.77,300.8,5.0,7.27,7.77,-10.5672,0,24,1,5,0,0,1,0,0,0,31,27
2qmg,-77.6356,-283.1539,280.5165,-9.3286,-89.6016,1028.9,6.3,114.1,2.34,326.0,8.0,8.46,9.15,-12.444,1,34,3,5,2,0,0,0,0,0,44,40
2qnn,-80.6852,-181.5319,177.6827,-10.4589,-94.9933,1098.1,5.3,150.0,7.17,208.4,8.0,9.23,7.15,-9.724,1,34,5,6,6,0,2,0,0,0,53,32
2qnp,-72.5178,-173.1036,168.9098,-8.5774,-85.289,909.6,2.9,157.4,8.54,433.1,8.0,8.8,6.41,-8.7176,1,30,3,4,0,0,2,0,0,2,41,30
2qpq,-14.8256,-425.2991,403.9064,-3.7527,-39.971,304.5,4.7,14.9,0.0,48.6,4.0,4.8,6.37,-8.6632,-3,6,0,7,0,0,0,0,0,0,13,5
2qpu,-37.4108,-186.0632,174.8649,-4.9411,-53.5502,377.2,0.4,1.3,1.18,11.0,5.0,4.74,3.6,-4.896,1,19,1,12,0,0,0,0,0,0,32,36
2qrl,0.8226,-420.8067,389.6727,-2.7023,-33.0137,185.0,4.9,0.0,0.0,0.0,2.0,4.39,4.0,-5.44,-2,4,1,5,0,0,0,0,0,0,10,3
2qtg,-45.4084,-61.7685,57.0755,-5.0393,-55.1407,534.5,4.8,27.5,0.25,63.5,3.0,5.9,5.08,-6.9088,0,12,4,3,0,0,1,0,0,0,20,16
2qtt,-45.0536,-75.5131,68.6617,-4.7501,-56.6551,571.6,5.4,0.0,0.0,0.0,2.0,5.97,4.32,-5.8752,0,10,5,4,0,0,0,0,0,0,19,13
2qw1,-9.4817,-51.6733,46.1506,-2.5691,-17.5735,186.8,0.8,0.0,0.0,0.0,2.0,4.09,3.9,-5.304,0,7,0,6,0,0,0,0,0,0,13,14
2qwb,-22.0393,-128.3894,99.6754,-5.3864,-56.1397,377.0,7.1,14.5,0.27,105.3,5.0,5.29,2.74,-3.7264,-1,11,1,9,0,0,0,0,0,0,21,18
2qwc,-22.1436,-90.81,79.3305,-5.1003,-38.7234,373.0,6.8,14.6,0.27,100.6,4.0,5.34,3.55,-4.828,-1,11,1,8,0,0,0,0,0,0,20,16
2qwd,-15.6533,-221.5915,185.2147,-5.1537,-57.1838,364.9,7.6,14.9,0.27,97.8,4.0,5.36,4.85,-6.596,0,11,2,7,0,0,0,0,0,0,20,18
2qwe,-29.3963,-219.3526,199.2182,-5.8627,-55.3934,461.9,8.4,14.7,0.27,86.7,5.0,5.71,7.48,-10.1728,0,12,4,7,0,0,0,0,0,0,23,20
2qwf,-40.6054,-207.8742,199.7699,-6.3597,-55.0694,481.3,4.8,24.6,1.15,146.8,5.0,5.74,5.67,-7.7112,0,14,5,5,0,0,0,0,0,0,24,23
2qzr,-46.1626,-65.5051,56.7161,-4.7668,-59.7184,556.1,5.0,50.8,3.88,145.9,2.0,6.73,7.26,-9.8736,0,20,6,1,0,0,0,0,0,0,27,16
2r0h,-32.2961,-84.6948,67.0016,-5.6523,-55.6416,433.7,7.9,6.4,0.27,68.5,10.0,5.1,3.51,-4.7736,0,24,3,16,0,0,0,0,0,0,43,41
2r1y,52.5528,-183.9864,234.5268,-1.435,101.6582,370.5,6.6,5.9,0.89,26.3,11.0,4.68,4.51,-6.1336,-1,19,0,14,0,0,0,0,0,0,33,31
2r2m,-51.7313,-113.7631,120.1366,-6.6642,-52.022,652.2,4.1,91.2,3.61,197.1,9.0,6.63,7.33,-9.9688,1,19,5,2,3,0,0,1,0,0,30,22
2r2w,-38.6376,-107.7591,101.6794,-4.5683,-49.2856,516.0,3.9,28.3,0.0,185.1,2.0,5.97,4.47,-6.0792,1,15,3,1,0,0,0,0,0,0,19,16
2r38,-76.8714,-160.7895,161.9061,-9.5524,-85.3072,996.0,3.8,144.6,5.9,290.9,8.0,8.64,7.44,-10.1184,1,32,5,6,0,0,2,0,0,0,45,34
2r3t,-74.2917,-143.0233,150.9057,-9.6632,-76.0725,984.4,4.6,145.7,6.24,285.8,8.0,8.7,5.85,-7.956,1,32,5,6,0,0,2,0,0,0,45,34
2r3w,-68.0612,-174.273,169.5574,-8.6532,-81.43,908.9,2.8,127.1,5.31,301.0,8.0,8.1,6.89,-9.3704,1,30,5,4,0,0,2,0,0,0,41,34
2r43,-69.6631,-169.4495,162.3348,-8.8013,-85.5791,881.4,3.4,129.2,5.98,309.3,8.0,8.14,6.0,-8.16,1,30,5,4,0,0,2,0,0,0,41,34
2r58,-16.7936,-200.0689,187.3956,-3.1491,-32.616,224.1,0.0,30.5,1.07,40.3,6.0,4.13,2.0,-2.72,1,8,2,2,0,0,0,0,0,0,12,19
2r59,-24.6884,-390.9514,238.4776,-8.2013,-185.3635,899.3,8.1,157.6,3.96,355.1,10.0,8.28,8.19,-11.1384,-1,27,2,5,0,1,0,0,0,0,35,30
2r5a,-15.9297,-181.778,178.1509,-2.8456,-22.4024,202.6,0.2,33.7,1.07,53.5,6.0,4.09,2.6,-3.536,1,7,2,2,0,0,0,0,0,0,11,17
2r5p,-83.1535,-68.6002,79.2682,-10.6484,-83.1339,1049.9,2.4,171.3,5.13,468.4,10.0,8.8,8.48,-11.5328,2,36,5,4,0,0,0,0,0,0,45,49
2r75,-51.6336,-521.8842,497.3002,-7.1302,-83.3478,731.8,13.8,0.0,0.0,0.0,7.0,6.84,6.15,-8.364,-3,14,6,15,0,3,0,0,0,0,38,20
2r9x,-28.5884,-202.2929,214.8638,-4.4694,-20.4869,439.6,3.2,72.3,4.51,174.6,4.0,6.15,4.85,-6.596,-2,23,1,6,0,0,0,0,0,0,30,15
2ra0,-65.3582,-91.2822,104.8773,-6.19,-57.9531,881.3,1.2,56.7,1.31,124.5,2.0,7.4,7.8,-10.608,1,27,8,2,2,0,0,0,0,0,39,23
2ra6,-23.4868,-10.6964,13.4272,-3.3165,-24.0725,290.7,1.7,113.9,2.17,208.3,1.0,5.55,4.52,-6.1472,0,8,0,1,0,0,0,0,0,0,9,10
2rcb,-7.4567,-165.4219,111.3854,-2.7214,-64.2146,239.7,8.2,0.0,0.0,0.0,2.0,4.86,6.79,-9.2344,0,3,1,3,0,0,0,0,0,0,7,7
2rd6,-37.5845,-88.7399,92.7468,-3.9594,-37.537,460.6,2.1,63.1,1.24,195.1,1.0,5.97,8.3,-11.288,1,13,4,1,0,0,0,0,0,0,18,17
2reg,-23.3302,-464.4408,446.2795,-3.273,-44.7645,287.0,1.9,0.0,0.0,0.0,1.0,4.66,5.64,-7.6704,1,5,1,1,0,0,0,0,0,0,7,14
2ri9,-4.2434,-106.2444,106.8529,-2.9538,-6.5887,219.0,3.2,0.0,0.0,0.0,0.0,4.56,3.22,-4.3792,0,5,0,4,0,0,0,0,0,0,9,10
2rin,-28.3848,-437.3624,432.6514,-3.6386,-36.7344,347.7,0.5,11.9,0.0,73.5,3.0,4.76,4.0,-5.44,1,7,1,2,0,0,0,0,0,0,10,16
2rkd,14.7174,-1024.8413,934.2809,-3.187,-79.03,200.9,3.9,7.0,0.0,25.6,2.0,4.44,2.72,-3.6992,-3,3,0,5,0,1,0,0,0,0,9,4
2rke,-19.1097,-442.8191,441.6839,-3.2354,-23.4803,209.1,3.4,0.0,0.0,0.0,1.0,4.46,4.08,-5.5488,-2,2,0,5,0,0,1,0,0,0,8,2
2rkf,-73.2048,-52.7095,75.273,-8.653,-59.2943,937.4,2.2,155.3,5.37,474.1,12.0,8.16,9.08,-12.3488,0,37,4,5,0,0,0,0,0,0,46,48
2rkg,-74.967,-36.2642,62.4648,-9.1419,-57.9083,933.3,2.6,148.3,5.37,479.3,12.0,8.16,8.09,-11.0024,0,37,4,5,0,0,0,0,0,0,46,48
2sim,-30.7783,-179.182,162.6105,-5.2391,-52.5889,396.0,6.4,20.1,0.27,99.0,4.0,5.41,3.42,-4.6512,-1,11,1,8,0,0,0,0,0,0,20,16
2std,-45.6574,-1.6803,14.4632,-5.5313,-38.4058,512.0,0.9,158.3,5.4,420.9,4.0,6.96,9.85,-13.396,0,15,1,1,0,0,0,3,0,0,20,18
2tmn,30.6185,-468.9165,232.79,-3.819,-209.327,316.3,4.1,34.6,1.18,145.2,3.0,5.23,5.89,-8.0104,-2,6,2,4,0,1,0,0,0,0,13,13
2usn,-30.2052,-88.39,89.0646,-4.447,-33.9776,510.9,3.0,82.4,3.96,254.5,6.0,6.32,6.51,-8.8536,0,19,4,3,0,0,2,0,0,0,28,18
2uwd,-54.1043,-56.0449,64.711,-6.112,-51.5502,638.6,2.3,60.6,2.47,209.9,2.0,6.79,8.35,-11.356,0,19,2,5,0,0,0,1,0,0,27,17
2uxi,-31.7117,-36.9772,43.8787,-4.9025,-29.7127,399.3,1.0,78.0,2.28,172.6,3.0,5.63,7.3,-9.928,0,15,0,5,0,0,0,0,0,0,20,14
2uxz,-87.9076,-131.3308,141.3031,-10.186,-88.1213,1067.2,4.1,202.6,7.65,491.7,12.0,9.28,8.48,-11.5328,1,36,4,6,0,0,0,0,1,0,47,46
2uy0,-93.5329,-76.1036,92.5326,-10.5986,-87.7025,1104.2,5.4,203.6,7.35,530.7,11.0,9.63,6.92,-9.4112,0,36,4,7,0,0,0,0,1,0,48,43
2uy3,-29.7886,-16.2977,25.3056,-2.7896,-23.5703,331.4,1.5,9.8,0.66,58.2,0.0,5.08,3.22,-4.3792,0,7,4,2,0,0,0,1,0,0,14,7
2uy4,-23.2611,-49.5894,60.4511,-3.0475,-15.4469,287.3,2.2,24.5,0.25,109.8,1.0,4.93,4.68,-6.3648,0,4,4,3,0,0,2,0,0,0,13,6
2uy5,-36.9152,0.8865,18.0704,-3.7133,-21.6716,473.0,2.0,19.8,0.0,63.0,2.0,5.47,5.49,-7.4664,0,10,5,1,0,0,0,0,0,0,16,9
2uyq,-23.5746,-62.0786,46.7348,-3.3636,-42.282,368.7,3.5,0.0,0.0,0.0,1.0,5.1,5.68,-7.7248,0,9,5,3,0,0,0,0,0,0,17,11
2uz9,-17.8215,-73.8887,58.57,-3.1135,-36.2537,361.0,2.8,0.0,0.0,0.0,0.0,5.11,5.71,-7.7656,0,5,4,2,0,0,0,0,0,0,11,4
2v2q,-42.9143,-17.0983,32.2033,-4.0317,-31.841,490.1,1.9,11.2,0.14,94.5,6.0,5.23,4.15,-5.644,0,19,6,5,0,0,0,0,0,0,30,22
2v2v,-43.5266,-36.7447,49.0951,-4.3867,-35.5629,489.9,1.8,12.1,0.14,102.6,5.0,5.32,4.07,-5.5352,0,18,6,5,0,0,0,0,0,0,29,20
2v3d,-24.5912,-260.3651,228.5888,-4.4999,-60.8674,427.5,6.8,22.7,0.53,85.7,4.0,5.59,3.94,-5.3584,1,10,1,4,0,0,0,0,0,0,15,22
2v3u,-7.8964,-166.3198,107.1654,-2.8105,-69.8613,254.0,7.5,0.0,0.0,0.0,2.0,4.86,3.0,-4.08,0,3,1,3,0,0,0,0,0,0,7,7
